Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2015-05-20,119.57,120.49,119.02,119.63,39627081
2015-05-21,119.64,121.08,119.43,120.89,43187459
2015-05-22,121.07,122.32,120.9,121.94,49563459
2015-05-26,121.98,122.26,118.8,119.26,76811219
2015-05-27,119.87,121.67,119.62,121.47,49821408
2015-05-28,121.29,121.38,120.61,121.21,33394274
2015-05-29,120.73,120.94,119.49,119.83,55312141
2015-06-01,120.71,120.89,119.62,120.07,34907112
2015-06-02,119.46,120.18,119,119.54,36564564
2015-06-03,120.19,120.45,119.49,119.68,33679552
2015-06-04,119.23,120.11,118.6,119.04,41795862
2015-06-05,119.19,119.33,118.08,118.35,38726889
2015-06-08,118.59,118.89,116.66,117.57,57258227
2015-06-09,116.54,117.82,115.56,117.23,60927109
2015-06-10,117.69,119.02,117.6,118.58,42478646
2015-06-11,118.86,119.74,118.18,118.29,38470456
2015-06-12,117.92,118.05,116.94,117,40021744
2015-06-15,116,117.06,115.65,116.75,47816626
2015-06-16,116.85,117.6,116.24,117.4,34234581
2015-06-17,117.5,117.63,116.58,117.12,35782383
2015-06-18,117.06,118.03,117.05,117.63,38488183
2015-06-19,117.52,117.58,116.27,116.45,59478021
2015-06-22,117.3,117.8,116.91,117.4,37001254
2015-06-23,117.29,117.4,116.71,116.86,32902729
2015-06-24,117.04,119.41,116.95,117.85,60091095
2015-06-25,118.56,118.88,117.31,117.31,34717220
2015-06-26,117.45,117.74,116.37,116.59,47901303
2015-06-29,115.41,116.34,114.51,114.56,53439213
2015-06-30,115.51,116.02,114.87,115.38,48231629
2015-07-01,116.73,116.77,115.91,116.45,32870050
2015-07-02,116.3,116.54,115.71,116.31,29578676
2015-07-06,114.94,116.12,114.86,115.92,30502093
2015-07-07,115.82,116.05,113.85,115.63,51031907
2015-07-08,114.51,114.66,112.73,112.76,66048813
2015-07-09,113.93,114.11,109.67,110.47,85433999
2015-07-10,112.18,113.93,111.49,113.42,66693194
2015-07-13,115.03,115.69,114.35,115.6,45046473
2015-07-14,115.96,116.24,115.04,115.55,34522851
2015-07-15,115.66,116.98,115.52,116.65,36556262
2015-07-16,117.54,118.27,117.17,118.21,39374320
2015-07-17,118.76,119.26,118.03,119.26,50181753
2015-07-20,120.48,122.32,120.23,121.49,64025443
2015-07-21,122.21,122.27,119.86,120.28,83435411
2015-07-22,112.23,115.45,112.23,115.21,125496616
2015-07-23,116.09,116.92,115.06,115.15,55437150
2015-07-24,115.31,115.68,113.97,114.53,45831082
2015-07-27,113.26,113.71,112.36,112.95,48323824
2015-07-28,113.51,113.98,112.74,113.51,36543295
2015-07-29,113.32,113.62,112.48,113.17,40232248
2015-07-30,112.53,112.76,111.96,112.58,36554379
2015-07-31,112.78,112.82,111.23,111.58,46616558
2015-08-03,111.77,112.76,108.11,108.93,76030511
2015-08-04,108.02,108.27,104.19,105.47,134940609
2015-08-05,103.92,108.04,103.12,106.17,107954356
2015-08-06,107.16,107.66,105.46,106.4,57219869
2015-08-07,105.88,107.43,105.8,106.76,41845917
2015-08-10,107.69,110.89,107.69,110.66,59463980
2015-08-11,108.85,109.19,104.72,104.88,104994955
2015-08-12,104,106.66,101.31,106.5,110035771
2015-08-13,107.23,107.56,105.84,106.41,52521332
2015-08-14,105.64,107.48,105.37,107.15,46454765
2015-08-17,107.23,108.73,106.74,108.26,44242051
2015-08-18,107.59,108.54,107.2,107.66,37398740
2015-08-19,107.29,107.68,105.97,106.29,52251667
2015-08-20,105.43,105.66,103.15,104.1,74126781
2015-08-21,102.05,103.4,97.629,97.747,138809058
2015-08-24,87.672,100.57,85.019,95.294,175480794
2015-08-25,102.67,102.67,95.64,95.869,112109108
2015-08-26,98.938,101.54,97.067,101.37,104721493
2015-08-27,103.72,104.63,101.67,104.34,91564456
2015-08-28,103.67,104.7,103.07,104.68,57530127
2015-08-31,103.53,105.83,103.5,104.2,60846604
2015-09-01,101.8,103.38,99.202,99.54,83156187
2015-09-02,101.88,103.82,100.85,103.82,66970954
2015-09-03,103.96,104.22,101.69,102,57605336
2015-09-04,100.72,102.07,100.29,100.97,54101872
2015-09-08,103.17,104.03,101.96,103.79,59347220
2015-09-09,105.14,105.38,101.44,101.8,91991675
2015-09-10,101.92,104.67,101.55,104.04,68039256
2015-09-11,103.29,105.54,103.26,105.54,54014330
2015-09-14,107.74,108.02,106.15,106.56,63156060
2015-09-15,107.14,107.69,105.73,107.46,46900162
2015-09-16,107.43,107.7,106.68,107.57,40225989
2015-09-17,106.9,107.65,105.1,105.28,69377413
2015-09-18,103.7,105.62,103.37,104.84,80385316
2015-09-21,105.06,106.61,105.05,106.47,54345998
2015-09-22,104.77,105.52,103.99,104.79,54480399
2015-09-23,105.02,106.01,104.69,105.64,38692973
2015-09-24,104.64,106.74,103.85,106.28,54262207
2015-09-25,107.6,107.84,105.38,106,60762953
2015-09-28,105.21,105.87,103.92,103.92,56365238
2015-09-29,104.25,104.9,99.67,100.8,79389873
2015-09-30,101.82,103.07,100.5,101.94,71931598
2015-10-01,100.81,101.3,99.152,101.26,69178801
2015-10-02,99.81,102.58,99.391,102.01,62784135
2015-10-05,101.53,102.92,100.81,102.37,56331606
2015-10-06,102.24,103.25,101.43,102.86,52868907
2015-10-07,103.25,103.27,101.1,102.37,50605826
2015-10-08,101.84,101.84,100,101.18,67069103
2015-10-09,101.65,103.76,101.18,103.62,57063847
2015-10-12,104.18,104.2,102.98,103.13,32960879
2015-10-13,102.41,103.93,102.29,103.29,35763118
2015-10-14,102.84,103.05,101.24,101.86,48113595
2015-10-15,102.52,103.6,102.11,103.36,40767045
2015-10-16,103.28,103.5,102.15,102.61,42454283
2015-10-19,102.39,103.26,101.76,103.24,32202903
2015-10-20,102.89,105.51,102.41,105.15,52988875
2015-10-21,105.36,106.82,105.09,105.14,45802682
2015-10-22,105.64,106.74,105.45,106.74,45074526
2015-10-23,107.85,110.19,107.5,110.05,64241964
2015-10-26,109.1,109.15,106.21,106.54,71780860
2015-10-27,106.64,107.7,105.35,105.85,75623135
2015-10-28,108.06,110.26,107.25,110.23,92576558
2015-10-29,109.69,111.52,109.28,111.37,55433958
2015-10-30,111.79,112.02,110.4,110.44,53418948
2015-11-02,110.78,112.15,110.55,111.98,34840425
2015-11-03,111.62,114.11,111.53,113.29,49256882
2015-11-04,113.78,114.41,112.4,112.74,48537017
2015-11-05,113.1,113.86,111.52,112.23,42618128
2015-11-06,112.41,113.06,111.94,112.37,35603144
2015-11-09,112.27,113.06,111.4,111.89,36496592
2015-11-10,108.5,109.58,107.72,108.37,63710620
2015-11-11,108.01,108.94,106.94,107.77,48722522
2015-11-12,107.91,108.42,107.33,107.4,35046396
2015-11-13,106.93,107.25,104.2,104.25,49363102
2015-11-16,103.36,106.02,103.01,105.96,41060167
2015-11-17,106.65,106.78,105.17,105.52,29757356
2015-11-18,107.44,109.01,107.18,108.83,50292127
2015-11-19,109.16,111.13,108.36,110.25,46651469
2015-11-20,110.65,111.28,110.31,110.74,36944421
2015-11-23,110.71,111.12,108.86,109.26,35000064
2015-11-24,108.86,110.78,108.71,110.34,46112591
2015-11-25,110.66,110.67,109.43,109.54,23046006
2015-11-27,109.79,109.9,109.12,109.32,14057565
2015-11-30,109.5,110.82,109.26,109.8,42216976
2015-12-01,110.22,110.27,108.46,108.86,37553602
2015-12-02,108.64,109.61,107.74,107.93,35955310
2015-12-03,108.15,108.39,106,106.93,44782959
2015-12-04,107.01,110.69,106.84,110.48,62254912
2015-12-07,110.43,111.23,109.32,109.78,34570895
2015-12-08,109.04,110.08,108.46,109.73,36968553
2015-12-09,109.16,109.2,106.81,107.3,49954542
2015-12-10,107.7,108.54,107.19,107.82,31476836
2015-12-11,106.92,107.09,104.72,105.05,50520017
2015-12-14,104.11,104.56,101.91,104.38,70019568
2015-12-15,103.9,104.67,102.41,102.54,57455918
2015-12-16,103.08,103.95,100.97,103.32,60597170
2015-12-17,103.97,104.18,101.14,101.14,48242925
2015-12-18,101.07,101.64,98.209,98.425,103928932
2015-12-21,99.55,99.64,97.969,99.6,51279122
2015-12-22,99.67,99.98,98.789,99.52,35326466
2015-12-23,99.55,101.01,99.491,100.81,35188413
2015-12-24,101.16,101.16,100.19,100.27,14650492
2015-12-28,99.85,99.95,98.542,99.122,28773924
2015-12-29,99.262,101.55,99.162,100.91,33328573
2015-12-30,100.78,100.89,99.471,99.59,23970650
2015-12-31,99.312,99.331,97.27,97.699,41838991
2016-01-04,95.226,97.803,94.671,97.783,67699032
2016-01-05,98.146,98.249,95.045,95.322,56810393
2016-01-06,93.33,95.007,92.685,93.455,72459038
2016-01-07,91.581,92.926,89.495,89.513,82558872
2016-01-08,91.462,91.981,89.801,89.986,74963952
2016-01-11,91.849,91.933,90.338,91.443,53594441
2016-01-12,93.32,93.448,91.732,92.771,50612169
2016-01-13,93.106,93.906,90.301,90.385,66011142
2016-01-14,90.911,93.255,88.853,92.363,66441099
2016-01-15,89.281,90.682,88.499,90.143,84387884
2016-01-19,91.33,91.557,88.631,89.706,57202273
2016-01-20,88.259,91.126,86.702,89.827,75035333
2016-01-21,90.08,90.838,88.111,89.373,50150480
2016-01-22,91.537,94.16,91.295,94.123,69282809
2016-01-25,94.216,94.225,92.077,92.288,53479263
2016-01-26,92.742,93.624,91.018,92.798,65299671
2016-01-27,89.132,89.677,86.625,86.702,141273049
2016-01-28,87.042,87.721,85.744,87.322,59360340
2016-01-29,87.969,90.338,87.562,90.338,66393718
2016-02-01,89.53,89.755,88.538,89.495,41437332
2016-02-02,88.556,89.132,87.497,87.685,38076543
2016-02-03,88.168,89.874,87.312,89.42,47894504
2016-02-04,89.448,90.819,88.821,90.138,48686589
2016-02-05,90.064,90.437,87.424,87.73,46253504
2016-02-08,86.9,89.299,86.815,88.656,56497717
2016-02-09,87.981,89.523,87.647,88.636,44978691
2016-02-10,89.505,89.904,87.807,87.963,44102556
2016-02-11,87.514,88.385,86.396,87.434,49250084
2016-02-12,87.89,88.18,86.789,87.703,42115148
2016-02-16,88.665,90.372,88.28,90.173,48734646
2016-02-17,90.203,91.639,89.717,91.559,45436490
2016-02-18,92.228,92.276,89.662,89.82,39714015
2016-02-19,89.577,90.287,89.391,89.615,34927585
2016-02-22,89.867,90.419,89.505,90.399,35482542
2016-02-23,89.952,90.045,88.226,88.356,31852472
2016-02-24,87.694,89.933,87.076,89.67,37338532
2016-02-25,89.624,90.287,88.88,90.287,26470159
2016-02-26,90.698,91.466,90.121,90.429,29454254
2016-02-29,90.381,91.658,90.183,90.221,32297642
2016-03-01,91.116,94.029,90.9,93.804,52468295
2016-03-02,93.785,94.141,92.973,94.009,34693070
2016-03-03,93.849,94.913,93.73,94.72,37271384
2016-03-04,95.522,96.803,94.597,96.136,46909791
2016-03-07,95.542,95.954,94.208,95.055,34908983
2016-03-08,94.039,94.959,93.682,94.274,32608382
2016-03-09,94.54,94.795,93.558,94.361,25952339
2016-03-10,94.634,95.4,93.448,94.406,35916165
2016-03-11,95.4,95.436,94.72,95.419,27151127
2016-03-14,95.093,96.033,94.969,95.659,26873764
2016-03-15,97.009,98.146,96.9,97.59,42940187
2016-03-16,97.619,99.192,97.599,98.868,41049469
2016-03-17,98.474,99.351,97.93,98.711,36888322
2016-03-18,99.222,99.381,98.159,98.828,47374236
2016-03-21,98.838,100.46,98.107,98.818,38047864
2016-03-22,98.219,100.12,98.179,99.57,34770310
2016-03-23,99.361,99.91,98.809,99.026,27546174
2016-03-24,98.435,99.132,97.872,98.602,28006427
2016-03-28,98.898,99.072,98.028,98.159,19699149
2016-03-29,97.872,100.59,97.872,100.49,31737400
2016-03-30,101.39,103.03,101.34,102.23,47519845
2016-03-31,102.38,102.55,101.59,101.7,25667142
2016-04-01,101.5,102.63,100.96,102.62,26915029
2016-04-04,103.03,104.67,102.89,103.69,37285349
2016-04-05,102.19,103.31,102.1,102.47,26566439
2016-04-06,102.85,103.56,101.91,103.54,26955679
2016-04-07,102.59,103.03,100.9,101.28,31613993
2016-04-08,101.62,102.43,100.93,101.4,24679872
2016-04-11,101.68,103.21,101.54,101.73,28382313
2016-04-12,102.03,103.11,101.4,103.05,28021257
2016-04-13,103.38,104.82,103.38,104.53,34219524
2016-04-14,104.16,104.87,103.89,104.58,25969865
2016-04-15,104.59,104.78,102.39,102.51,47177311
2016-04-18,101.6,101.66,99.78,100.3,63100417
2016-04-19,100.68,100.79,99.112,99.75,32998451
2016-04-20,99.51,100.87,98.958,99.97,28303162
2016-04-21,99.77,99.77,98.474,98.868,31371959
2016-04-22,97.978,99.361,97.629,98.612,35064442
2016-04-25,97.969,98.582,97.522,98.048,28560782
2016-04-26,96.959,98.269,96.959,97.365,42316782
2016-04-27,89.577,92.108,89.28,91.268,116636527
2016-04-28,91.08,91.331,87.946,88.485,84775172
2016-04-29,87.703,88.385,86.321,87.47,71846299
2016-05-02,87.681,87.788,86.219,87.376,50757275
2016-05-03,87.9,89.337,87.414,88.813,59994828
2016-05-04,88.83,89.485,87.544,87.89,41093939
2016-05-05,88.245,88.312,87.007,87.532,36893720
2016-05-06,87.655,87.729,86.227,87.043,45585972
2016-05-09,87.308,88.029,86.922,87.111,32992726
2016-05-10,87.617,87.843,86.473,87.702,34744272
2016-05-11,87.757,87.843,86.8,86.846,25920210
2016-05-12,87.043,87.101,83.994,84.811,79488489
2016-05-13,84.493,86.057,84.493,84.978,45195265
2016-05-16,86.735,88.612,86.041,88.134,63613266
2016-05-17,88.762,88.903,87.316,87.767,46772972
2016-05-18,88.398,89.382,88.144,88.772,43802841
2016-05-19,88.846,88.846,87.843,88.433,31521294
2016-05-20,88.846,89.588,88.735,89.391,32077923
2016-05-23,90.001,91.241,89.814,90.527,38585755
2016-05-24,91.27,92.087,90.91,91.906,31576272
2016-05-25,92.631,93.634,92.105,93.503,36724757
2016-05-26,93.578,94.569,92.602,94.264,58100153
2016-05-27,93.354,94.322,93.169,94.208,36758574
2016-05-31,93.503,94.255,92.772,93.749,41542845
2016-06-01,92.957,93.448,92.313,92.432,29871642
2016-06-02,91.624,91.849,90.716,91.74,41154420
2016-06-03,91.804,92.255,91.486,91.925,27005210
2016-06-06,91.992,95.65,91.578,92.595,24273548
2016-06-07,93.174,93.758,92.903,92.966,22056443
2016-06-08,92.957,93.465,92.64,92.884,20368468
2016-06-09,92.468,93.868,92.432,93.55,27342516
2016-06-10,92.496,93.265,92.45,92.79,27690166
2016-06-13,92.648,93.054,91.156,91.379,37897491
2016-06-14,91.36,92.446,90.826,91.496,32864276
2016-06-15,91.833,92.386,91.089,91.195,27707466
2016-06-16,90.546,91.766,90.188,91.578,32500339
2016-06-17,90.706,90.735,89.468,89.495,58175818
2016-06-20,90.125,90.658,89.212,89.279,35637149
2016-06-21,89.128,90.452,88.882,90.04,34012327
2016-06-22,90.358,90.96,89.515,89.71,27884248
2016-06-23,90.068,90.395,89.42,90.217,32551911
2016-06-24,87.221,88.861,86.978,87.684,67416261
2016-06-27,87.308,87.354,85.898,86.406,47191849
2016-06-28,87.212,87.927,86.5,87.863,41043815
2016-06-29,88.218,88.762,87.9,88.622,34174216
2016-06-30,88.661,89.907,88.527,89.749,35999530
2016-07-01,89.644,90.56,89.495,90.021,26560321
2016-07-05,89.552,89.56,88.677,89.222,28900391
2016-07-06,88.809,89.805,88.594,89.682,31234828
2016-07-07,89.841,90.592,89.769,90.068,25270403
2016-07-08,90.583,90.96,90.168,90.764,28284039
2016-07-11,90.826,91.672,90.818,91.044,24139247
2016-07-12,91.223,91.721,91.176,91.457,23121068
2016-07-13,91.447,91.691,90.91,90.94,23236099
2016-07-14,91.428,92.929,91.36,92.733,37405129
2016-07-15,92.864,93.222,92.468,92.733,31465508
2016-07-18,92.658,94,92.566,93.72,38105234
2016-07-19,93.465,93.878,93.26,93.758,23538467
2016-07-20,93.878,94.312,93.629,93.84,26267075
2016-07-21,93.72,94.826,93.064,93.344,32109610
2016-07-22,93.182,93.222,92.294,92.621,27496646
2016-07-25,92.235,92.79,90.989,91.379,40556566
2016-07-26,90.891,91.974,90.517,90.754,43096103
2016-07-27,97.872,97.959,96.46,96.645,95728925
2016-07-28,96.54,98.058,96.53,97.949,39572909
2016-07-29,97.813,98.159,97.33,97.833,26435821
2016-08-01,98.018,99.65,98.018,99.55,39166673
2016-08-02,99.55,99.57,97.639,98.087,33481047
2016-08-03,98.415,99.361,98.377,99.312,29157563
2016-08-04,99.65,100.05,99.371,99.93,26737274
2016-08-05,100.32,101.6,100.23,101.44,35478210
2016-08-08,101.48,102.29,101.15,102.29,27132428
2016-08-09,102.16,102.82,101.96,102.7,27001331
2016-08-10,102.61,102.78,101.71,101.95,23618767
2016-08-11,102.43,102.81,101.8,101.88,24723971
2016-08-12,101.73,102.36,101.73,102.11,18959570
2016-08-15,102.07,103.38,102.02,103.32,25938052
2016-08-16,103.47,104.05,103.08,103.24,34732130
2016-08-17,102.97,103.23,102.26,103.07,24085422
2016-08-18,103.1,103.44,102.9,102.95,20017912
2016-08-19,102.66,103.53,102.28,103.22,25994215
2016-08-22,102.75,102.92,101.8,102.42,26043889
2016-08-23,102.5,103.18,102.44,102.74,20114896
2016-08-24,102.47,102.64,101.63,101.97,23861142
2016-08-25,101.37,101.83,100.71,101.52,24267124
2016-08-26,101.39,101.9,100.35,100.93,28393387
2016-08-29,100.65,101.41,100.34,100.84,24815647
2016-08-30,99.86,100.54,99.57,100.04,23668147
2016-08-31,99.72,100.6,99.7,100.15,28284601
2016-09-01,100.19,100.82,99.68,100.75,25989173
2016-09-02,101.65,101.95,100.84,101.68,27296496
2016-09-06,101.85,102.22,101.48,101.65,24627877
2016-09-07,101.78,102.65,101.06,102.28,41191150
2016-09-08,101.23,101.25,99.331,99.59,52615266
2016-09-09,98.76,99.78,97.338,97.338,46644430
2016-09-12,96.89,99.78,96.776,99.53,43347341
2016-09-13,101.48,102.68,101.22,101.9,64884716
2016-09-14,102.62,106.68,102.51,105.5,112672157
2016-09-15,107.48,109.22,107.11,109.06,93828055
2016-09-16,108.66,109.61,107.65,108.47,74654057
2016-09-19,108.73,109.66,106.9,107.2,49140025
2016-09-20,106.7,107.73,106.21,107.19,35951706
2016-09-21,107.47,107.6,106.14,107.17,35191769
2016-09-22,107.95,108.49,107.61,108.17,31257347
2016-09-23,108.01,108.34,105.29,106.39,54776061
2016-09-26,105.38,107.03,105.29,106.54,30333421
2016-09-27,106.65,106.83,106.04,106.74,25317286
2016-09-28,107.31,108.19,107.06,107.56,30560780
2016-09-29,106.81,107.42,105.53,105.89,36705740
2016-09-30,106.16,107.01,105.53,106.7,35336019
2016-10-03,106.39,106.7,105.98,106.22,22085638
2016-10-04,106.71,107.91,106.31,106.65,31045709
2016-10-05,107.04,107.28,106.37,106.7,21184599
2016-10-06,107.32,107.94,106.78,107.51,29725565
2016-10-07,107.91,108.13,107.13,107.67,25384871
2016-10-10,108.57,110.2,108.27,109.54,37456651
2016-10-11,111.1,112.03,109.68,109.78,65979025
2016-10-12,110.78,111.34,110.2,110.77,39155633
2016-10-13,110.24,110.85,109.21,110.42,36107515
2016-10-14,111.26,111.52,110.57,111.03,36506374
2016-10-17,110.77,111.22,110.23,110.96,23313537
2016-10-18,111.53,111.56,110.86,110.88,23349423
2016-10-19,110.69,111.15,107.42,110.56,20690526
2016-10-20,110.31,110.8,109.81,110.5,25020295
2016-10-21,110.26,110.36,109.76,110.06,23154862
2016-10-24,110.54,111.13,110.44,111.05,24068610
2016-10-25,111.31,111.71,110.75,111.6,40844214
2016-10-26,107.91,109.19,106.96,109.08,68188383
2016-10-27,108.88,109.35,107.71,108.06,29692225
2016-10-28,107.49,108.75,107.08,107.34,36844913
2016-10-31,107.27,107.83,106.85,107.16,27990433
2016-11-01,107.08,107.39,104.32,105.23,46431920
2016-11-02,105.15,106.05,104.99,105.33,30016460
2016-11-03,105.29,105.74,103.94,104.2,28388403
2016-11-04,102.96,104.58,102.57,103.25,32503845
2016-11-07,104.42,104.84,103.85,104.74,33296753
2016-11-08,104.64,105.99,104.08,105.37,24212880
2016-11-09,104.24,105.61,102.51,105.19,58756100
2016-11-10,105.4,105.4,100.41,102.26,59372792
2016-11-11,101.62,103.27,101.09,102.87,35541197
2016-11-14,102.19,102.28,98.731,100.3,53941714
2016-11-15,101.11,102.16,100.73,101.61,34008519
2016-11-16,101.23,104.56,101.14,104.34,61283026
2016-11-17,104.19,104.68,103.24,104.3,27932474
2016-11-18,104.1,104.87,104.04,104.4,27699441
2016-11-21,104.46,106.26,104.36,106,28787427
2016-11-22,106.22,106.65,105.68,106.07,23613761
2016-11-23,105.64,105.79,104.66,105.53,26052258
2016-11-25,105.44,106.14,105.26,106.06,11664175
2016-11-28,105.71,106.7,105.67,105.85,26461259
2016-11-29,105.1,106.3,104.41,105.74,29165509
2016-11-30,105.88,106.45,104.6,104.85,34738951
2016-12-01,104.7,105.25,103.43,103.88,36767814
2016-12-02,103.57,104.43,103.26,104.25,25149835
2016-12-05,104.35,104.38,102.7,103.51,34043928
2016-12-06,103.89,104.69,103.59,104.3,26549867
2016-12-07,103.66,105.49,103.56,105.34,30894877
2016-12-08,105.17,106.66,104.93,106.38,27282572
2016-12-09,106.55,108.81,106.55,108.11,35166035
2016-12-12,107.49,109.08,106.72,107.5,27318407
2016-12-13,108.01,109.98,107.93,109.27,44201786
2016-12-14,109.12,110.25,109.06,109.27,34108905
2016-12-15,109.46,110.77,109.31,109.88,45740060
2016-12-16,110.51,110.54,109.72,110.03,40796169
2016-12-19,109.86,111.34,109.82,110.68,27724895
2016-12-20,110.77,111.45,110.72,110.96,19901821
2016-12-21,110.82,111.36,110.8,111.06,22810756
2016-12-22,110.4,110.55,109.71,110.34,26521623
2016-12-23,109.66,110.56,109.66,110.56,14521553
2016-12-27,110.56,111.75,110.53,111.24,18451398
2016-12-28,111.47,111.97,110.25,110.78,20352583
2016-12-29,110.49,111.11,110.44,110.77,15548414
2016-12-30,110.69,111.18,109.51,109.88,32239558
2017-01-03,109.86,110.38,108.85,110.2,29239611
2017-01-04,109.91,110.55,109.82,110.08,21629721
2017-01-05,109.98,110.87,109.87,110.65,22868562
2017-01-06,110.8,112.11,110.51,111.86,32593709
2017-01-09,111.9,113.32,111.89,112.89,33346935
2017-01-10,112.68,113.27,112.24,113.01,22330558
2017-01-11,112.65,113.77,112.52,113.61,27876003
2017-01-12,112.79,113.19,112.15,113.15,28111901
2017-01-13,113.01,113.49,112.72,112.94,26768783
2017-01-17,112.28,114.06,112.16,113.84,33650145
2017-01-18,113.84,114.31,113.57,113.83,23797537
2017-01-19,113.29,113.93,113.26,113.64,25131786
2017-01-20,114.26,114.26,113.6,113.84,29950559
2017-01-23,113.84,114.62,113.63,113.93,20512970
2017-01-24,113.42,113.94,113.38,113.81,23813611
2017-01-25,114.23,115.84,114.1,115.63,33383899
2017-01-26,115.42,116.16,115.37,115.69,26726533
2017-01-27,115.88,116.08,115.37,115.7,21206536
2017-01-30,114.73,115.38,114.47,115.38,31350648
2017-01-31,114.94,115.17,114.43,115.14,42067479
2017-02-01,120.51,123.8,120.49,122.14,116222915
2017-02-02,121.41,122.75,121.22,121.95,33862839
2017-02-03,121.73,122.56,121.6,122.45,25832009
2017-02-06,122.5,123.81,122.29,123.63,27526795
2017-02-07,123.85,125.3,123.77,124.77,38195216
2017-02-08,124.62,125.43,124.49,125.25,22622856
2017-02-09,125.43,126.21,124.9,126.19,25224617
2017-02-10,126.23,126.68,125.83,125.9,20277647
2017-02-13,126.81,127.49,126.5,127.02,23208098
2017-02-14,127.18,128.72,126.98,128.65,32597272
2017-02-15,129.14,129.84,128.27,129.13,35297119
2017-02-16,129.29,129.48,128.48,128.98,22603979
2017-02-17,128.73,129.42,128.73,129.33,22172375
2017-02-21,129.8,130.31,129.56,130.26,23018407
2017-02-22,130,130.66,129.69,130.65,18467822
2017-02-23,130.9,130.98,129.87,130.06,19528999
2017-02-24,129.49,130.22,128.91,130.22,22279288
2017-02-27,130.67,130.94,129.85,130.47,20084773
2017-02-28,130.62,130.94,130.26,130.53,22196563
2017-03-01,131.39,133.54,131.1,133.21,36733085
2017-03-02,133.39,133.67,132.2,132.39,26833830
2017-03-03,132.22,133.24,132.05,133.2,20969331
2017-03-06,132.78,133.19,132.05,132.76,19882158
2017-03-07,132.49,133.37,132.23,132.94,17513488
2017-03-08,132.38,133.21,132.26,132.43,18859625
2017-03-09,132.18,132.23,130.59,132.13,21635214
2017-03-10,132.68,132.77,132.09,132.57,19403442
2017-03-13,132.59,132.85,132.26,132.63,18284146
2017-03-14,132.73,133.07,132.27,132.42,16066912
2017-03-15,132.83,134.12,132.45,133.85,26963602
2017-03-16,134.09,134.37,133.65,134.06,20184044
2017-03-17,134.35,134.35,133.29,133.38,39818689
2017-03-20,133.79,134.82,133.62,134.79,22608439
2017-03-21,135.42,136.06,133.15,133.25,41486769
2017-03-22,133.25,134.91,133.18,134.75,27140326
2017-03-23,134.6,134.89,133.99,134.27,21353510
2017-03-24,134.82,135.05,133.74,134.02,22481341
2017-03-27,132.81,134.56,132.07,134.23,23319527
2017-03-28,134.26,137.25,134,137.02,34377797
2017-03-29,136.9,137.67,136.43,137.31,29441489
2017-03-30,137.38,137.68,136.73,137.14,19627280
2017-03-31,136.94,137.46,136.27,136.88,19723118
2017-04-03,136.93,137.31,136.31,136.92,20975071
2017-04-04,136.49,138.06,136.41,137.94,20391744
2017-04-05,137.41,138.6,137.03,137.23,28353760
2017-04-06,137.48,137.7,136.68,136.88,21302096
2017-04-07,136.95,137.37,136.5,136.57,17497527
2017-04-10,136.82,137.09,136.16,136.41,17511996
2017-04-11,136.2,136.58,133.45,134.94,31883253
2017-04-12,134.91,135.45,134.36,135.11,20863987
2017-04-13,135.22,135.67,134.4,134.4,17990698
2017-04-17,134.8,135.19,134.22,135.14,16398556
2017-04-18,134.74,135.35,134.46,134.54,14760234
2017-04-19,135.19,135.31,133.84,134.05,17336923
2017-04-20,134.56,136.18,134.5,135.73,23497209
2017-04-21,135.73,135.95,135.16,135.57,17453411
2017-04-24,136.73,137.16,136.42,136.86,17965877
2017-04-25,137.12,138.07,137.08,137.71,19596312
2017-04-26,137.65,137.78,136.61,136.9,21007827
2017-04-27,137.13,137.35,136.54,137.01,14910967
2017-04-28,137.29,137.49,136.5,136.87,21893013
2017-05-01,138.25,140.27,138.12,139.67,35186775
2017-05-02,140.59,141.1,139.92,140.56,46632252
2017-05-03,138.72,140.54,137.46,140.14,47867402
2017-05-04,139.61,140.22,138.92,139.62,24502009
2017-05-05,139.85,141.96,139.85,141.94,28680536
2017-05-08,142,146.45,142,145.79,51094156
2017-05-09,146.62,147.56,146.2,146.74,40964177
2017-05-10,146.38,146.69,144.92,146.02,27056801
2017-05-11,145.86,147.39,145.72,147.28,28470352
2017-05-12,148,149.67,147.97,149.35,33896368
2017-05-15,149.27,149.88,148.35,148.96,27086124
2017-05-16,149.2,149.32,148.02,148.75,20899843
2017-05-17,146.97,147.88,143.23,143.75,52970024
2017-05-18,144.72,146.72,144.61,145.95,35085132
2017-05-19,146.76,147.31,146.02,146.44,28103594
2017-05-22,147.33,147.89,146.29,147.32,23970780
2017-05-23,148.2,148.2,146.69,147.17,20808623
2017-05-24,147.2,147.49,146.06,146.72,20074888
2017-05-25,147.1,147.67,146.41,147.23,20087572
2017-05-26,147.33,147.56,146.69,146.98,22881278
2017-05-30,146.8,147.75,146.71,147.04,21028166
2017-05-31,147.3,147.49,145.79,146.14,25560935
2017-06-01,146.55,146.71,145.64,146.56,17124803
2017-06-02,146.96,148.74,146.27,148.74,28956157
2017-06-05,147.66,147.77,146.84,147.27,26427232
2017-06-06,147.24,149.07,147.15,147.77,27795747
2017-06-07,148.32,149.24,147.79,148.66,21970257
2017-06-08,148.54,148.82,147.72,148.29,22102241
